; CSV, generated by libsigrok4DSL 0.2.0 on Sun May 11 19:32:02 2025
; Channels (16/16)
; Sample rate: 5 MHz
; Sample count: 407.390720 M Samples
Time(s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15
9.7885946,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7886034,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7886206,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7886294,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7886466,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7886726,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7886814,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.78869,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7887074,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.788716,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7887334,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7887594,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.788768,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7887768,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.788794,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7888028,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.78882,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.788846,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7888548,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7888634,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7888808,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7888894,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7889414,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.78895,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7889674,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.788976,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.789002,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7890108,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.789028,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7890454,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.789054,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7890628,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7890714,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.789106,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7891148,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.789132,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7891408,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7891494,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7891668,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7891928,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7892014,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7892188,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7892274,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.789236,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7892448,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7892534,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.789262,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7892708,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.789288,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7893054,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7893142,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7893228,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7893402,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7893662,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7893748,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7893834,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7894008,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7894094,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7894182,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7894268,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7894354,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7894528,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7894874,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7894962,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7895134,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7895222,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7895308,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.7895394,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.7895742,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8016108,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8016196,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8016368,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8016542,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8016628,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8016716,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8016802,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8016888,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8016976,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8017236,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8017322,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8017408,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8017668,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8017756,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8017842,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8017928,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8018276,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8018362,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8018536,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8018622,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8018708,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8019142,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8019402,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8019488,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8019576,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8020008,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8020268,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8020356,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8020442,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8020528,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8020616,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8020788,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8020876,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8020962,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8021136,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8021222,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8021308,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8021482,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8021742,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802183,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8022002,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802209,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8022176,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8022262,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8022522,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8022696,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802287,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8022956,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8023042,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8023562,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802365,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8023822,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802391,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8024082,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8024342,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802443,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8024602,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802469,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8024776,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8024862,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802495,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8025036,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8025122,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8025296,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802547,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8025556,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8025642,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8025902,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802599,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8026076,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8026336,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8026422,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802651,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8026596,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8026856,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8026942,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8027204,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802729,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8027376,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8027464,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802781,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8027896,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802807,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8028156,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8028244,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8028416,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8028504,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8028676,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8028936,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8029024,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802911,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8029196,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.802937,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8029456,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8029544,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802963,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8029804,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.802989,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8029976,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.803015,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8030236,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8030324,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8030584,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8030756,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8030844,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8031364,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.803145,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8031624,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.855163,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8551716,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8552064,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8552238,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8552324,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.855241,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8552498,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8552584,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8552758,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8552844,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.855293,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8553104,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.855319,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8553278,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8553364,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.855345,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8553538,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8553624,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8553798,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8554144,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.855423,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8554404,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.855449,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8554578,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8554664,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.855501,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8615348,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8615436,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8615608,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8615782,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8615868,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8615956,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8616042,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8616128,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8616216,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8616476,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8616562,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8616648,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8616908,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8616996,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8617082,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8617168,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8617516,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8617602,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8617776,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8617862,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8617948,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8618382,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8618642,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.861873,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8618816,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.861925,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.861951,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8619596,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8619682,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.861977,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8619856,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862003,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8620116,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8620202,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8620376,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8620462,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862055,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8620722,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8620982,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862107,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8621242,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862133,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8621416,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8621502,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8621762,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8621936,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862211,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8622196,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8622282,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8622802,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862289,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8623062,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862315,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8623236,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862341,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8623582,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8623842,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862393,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8624016,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8624102,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862419,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8624364,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862471,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8624796,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8624884,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862497,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8625144,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8625316,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8625576,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8625664,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862575,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862601,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8626096,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8626184,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8626444,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862653,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8626616,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8626704,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862679,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8626876,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8626964,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8627136,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862731,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8627396,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8627484,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862757,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8627656,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8627744,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8627916,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8628004,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8628176,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8628264,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862835,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862887,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8628956,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.862913,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8629216,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8629304,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862939,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8629476,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862965,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8629736,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.862991,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8629996,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8630084,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863017,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8630258,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8630344,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863043,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8630604,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8630778,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8630864,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863095,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8631038,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863121,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8631384,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8631644,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863173,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8631818,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8631904,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8632078,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863225,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863251,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8632598,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8632684,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863277,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8632858,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8633204,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8633378,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8633464,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863355,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8633638,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8633898,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863407,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8634244,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.863433,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8634418,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8634504,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863459,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8634678,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8634764,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8634938,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.863511,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8635198,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8635284,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8635804,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8635892,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8636064,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8636152,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8636324,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8636412,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8636672,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8636844,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8636932,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8637018,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8637104,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8637192,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8637278,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8637364,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8637452,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8637712,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8637798,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
9.8637884,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
9.8637972,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0
